	Ground Truth	Predicted
86471	NA	NA
86472	NA	NA
86473	NA	NA
86474	NA	NA
86475	NA	NA
86476	NA	NA
86477	NA	NA
86478	NA	NA
86479	NA	NA
86480	NA	NA
86481	NA	NA
86482	NA	NA
86483	NA	NA
86484	NA	NA
86485	NA	NA
86486	NA	NA
86487	NA	NA
86488	NA	NA
86489	NA	NA
86490	NA	NA
86491	NA	NA
86492	NA	NA
86493	NA	NA
86494	NA	NA
86495	NA	NA
86496	NA	NA
86497	NA	NA
86498	NA	NA
86499	NA	NA
86500	NA	NA
86501	NA	NA
86502	NA	NA
86503	NA	NA
86504	NA	NA
86505	NA	NA
86506	NA	NA
86507	NA	NA
86508	NA	NA
86509	NA	NA
86510	NA	NA
86511	NA	NA
86512	NA	NA
86513	NA	NA
86514	NA	NA
86515	NA	NA
86516	NA	NA
86517	NA	NA
86518	NA	NA
86519	NA	NA
86520	NA	NA
86521	NA	NA
86522	NA	NA
86523	NA	NA
86524	NA	NA
86525	NA	NA
86526	NA	NA
86527	NA	NA
86528	NA	NA
86529	NA	NA
86530	NA	NA
86531	NA	NA
86532	NA	NA
86533	NA	NA
86534	NA	NA
86535	NA	NA
86536	NA	NA
86537	NA	NA
86538	NA	NA
86539	NA	NA
86540	NA	NA
86541	NA	NA
86542	NA	NA
86543	NA	NA
86544	NA	NA
86545	NA	NA
86546	NA	NA
86547	NA	NA
86548	NA	NA
86549	NA	NA
86550	NA	NA
86551	NA	NA
86552	NA	NA
86553	NA	NA
86554	NA	NA
86555	NA	NA
86556	NA	NA
86557	NA	NA
86558	NA	NA
86559	NA	NA
86560	NA	NA
86561	NA	NA
86562	NA	NA
86563	NA	NA
86564	NA	NA
86565	NA	NA
86566	NA	NA
86567	NA	NA
86568	NA	NA
86569	NA	NA
86570	NA	NA
86571	NA	NA
86572	NA	NA
86573	NA	NA
86574	NA	NA
86575	NA	NA
86576	NA	NA
86577	NA	NA
86578	NA	NA
86579	NA	NA
86580	NA	NA
86581	NA	NA
86582	NA	NA
86583	NA	NA
86584	NA	NA
86585	NA	NA
86586	NA	NA
86587	NA	NA
86588	NA	NA
86589	NA	NA
86590	NA	NA
86591	NA	NA
86592	NA	NA
86593	NA	NA
86594	NA	NA
86595	NA	NA
86596	NA	NA
86597	NA	NA
86598	NA	NA
86599	NA	NA
86600	NA	NA
86601	NA	NA
86602	NA	NA
86603	NA	NA
86604	NA	NA
86605	NA	NA
86606	NA	NA
86607	NA	NA
86608	NA	NA
86609	NA	NA
86610	NA	NA
86611	NA	NA
86612	NA	NA
86613	NA	NA
86614	NA	NA
86615	NA	NA
86616	NA	NA
86617	NA	NA
86618	NA	NA
86619	NA	NA
86620	NA	NA
86621	NA	NA
86622	NA	NA
86623	NA	NA
86624	NA	NA
86625	NA	NA
86626	NA	NA
86627	NA	NA
86628	NA	NA
86629	NA	NA
86630	NA	NA
86631	NA	NA
86632	NA	NA
86633	NA	NA
86634	NA	NA
86635	NA	NA
86636	NA	NA
86637	NA	NA
86638	NA	NA
86639	NA	NA
86640	NA	NA
86641	NA	NA
86642	NA	NA
86643	NA	NA
86644	NA	NA
86645	NA	NA
86646	NA	NA
86647	NA	NA
86648	NA	NA
86649	NA	NA
86650	NA	NA
86651	NA	NA
86652	NA	NA
86653	NA	NA
86654	NA	NA
86655	NA	NA
86656	NA	NA
86657	NA	NA
86658	NA	NA
86659	NA	NA
86660	NA	NA
86661	NA	NA
86662	NA	NA
86663	NA	NA
86664	NA	NA
86665	NA	NA
86666	NA	NA
86667	NA	NA
86668	NA	NA
86669	NA	NA
86670	NA	NA
86671	NA	NA
86672	NA	NA
86673	NA	NA
86674	NA	NA
86675	NA	NA
86676	NA	NA
86677	NA	NA
86678	NA	NA
86679	NA	NA
86680	NA	NA
86681	NA	NA
86682	NA	NA
86683	NA	NA
86684	NA	NA
86685	NA	NA
86686	NA	NA
86687	NA	NA
86688	NA	NA
86689	NA	NA
86690	NA	NA
86691	NA	NA
86692	NA	NA
86693	NA	NA
86694	NA	NA
86695	NA	NA
86696	NA	NA
86697	NA	NA
86698	NA	NA
86699	NA	NA
86700	NA	NA
86701	NA	NA
86702	NA	NA
86703	NA	NA
86704	NA	NA
86705	NA	NA
86706	GO:0005783	NA
86707	GO:0005783	NA
86708	GO:0005783	NA
86709	GO:0005783	NA
86710	GO:0005783	NA
86711	GO:0005783	NA
86712	GO:0005783	NA
86713	GO:0005783	NA
86714	GO:0005783	NA
86715	GO:0005783	NA
86716	GO:0005783	NA
86717	GO:0005783	NA
86718	GO:0005783	NA
86719	GO:0005783	NA
86720	GO:0005783	NA
86721	GO:0005783	NA
86722	GO:0005783	NA
86723	GO:0005783	NA
86724	GO:0005783	NA
86725	GO:0005783	NA
86726	GO:0005783	NA
86727	GO:0005783	NA
86728	GO:0005783	NA
86729	GO:0005783	NA
86730	GO:0005783	NA
86731	GO:0005783	NA
86732	GO:0005783	NA
86733	GO:0005783	NA
86734	GO:0005783	NA
86735	GO:0005783	NA
86736	GO:0005783	NA
86737	GO:0005783	NA
86738	GO:0005783	NA
86739	GO:0005783	NA
86740	GO:0005783	NA
86741	GO:0005783	NA
86742	GO:0005783	NA
86743	GO:0005783	NA
86744	GO:0005783	NA
86745	GO:0005783	NA
86746	GO:0005783	NA
86747	GO:0005783	NA
86748	GO:0005783	NA
86749	GO:0005783	NA
86750	GO:0005783	NA
86751	GO:0005783	NA
86752	GO:0005783	NA
86753	GO:0005783	NA
86754	GO:0005783	NA
86755	GO:0005783	NA
86756	GO:0005783	NA
86757	GO:0005783	NA
86758	GO:0005783	NA
86759	GO:0005783	NA
86760	GO:0005783	NA
86761	GO:0005783	NA
86762	GO:0005783	NA
86763	GO:0005783	NA
86764	GO:0005783	NA
86765	GO:0005783	NA
86766	GO:0005783	NA
86767	GO:0005783	NA
86768	GO:0005783	NA
86769	GO:0005783	NA
86770	GO:0005783	NA
86771	GO:0005783	NA
86772	GO:0005783	NA
86773	GO:0005783	NA
86774	GO:0005783	NA
86775	NA	NA
86776	NA	NA
86777	NA	NA
86778	NA	NA
86779	NA	NA
86780	NA	NA
86781	NA	NA
86782	NA	NA
86783	NA	NA
86784	NA	NA
86785	NA	NA
86786	NA	NA
86787	NA	NA
86788	NA	NA
86789	NA	NA
86790	NA	NA
86791	NA	NA
86792	NA	NA
86793	GO:0005623	GO:0005623
86794	NA	NA
86795	NA	NA
86796	NA	NA
86797	NA	NA
86798	NA	NA
86799	NA	NA
86800	NA	NA
86801	NA	NA
86802	NA	NA
86803	NA	NA
86804	NA	NA
86805	NA	NA
86806	NA	NA
86807	NA	NA
86808	NA	NA
86809	NA	NA
86810	NA	NA
86811	NA	NA
86812	NA	NA
86813	NA	NA
86814	NA	NA
86815	NA	NA
86816	NA	NA
86817	NA	NA
86818	NA	NA
86819	NA	NA
86820	NA	NA
86821	NA	NA
86822	NA	NA
86823	NA	NA
86824	NA	NA
86825	NA	NA
86826	NA	NA
86827	NA	NA
86828	NA	NA
86829	NA	NA
86830	NA	NA
86831	NA	NA
86832	NA	NA
86833	NA	NA
86834	NA	NA
86835	NA	NA
86836	NA	NA
86837	NA	NA
86838	NA	NA
86839	NA	NA
86840	NA	NA
86841	GO:0005623	GO:0005623
86842	NA	NA
86843	NA	NA
86844	NA	NA
86845	NA	NA
86846	NA	NA
86847	NA	NA
86848	NA	NA
86849	NA	NA
86850	NA	NA
86851	NA	NA
86852	NA	NA
86853	NA	NA
86854	NA	NA
86855	NA	NA
86856	NA	NA
86857	NA	NA
86858	NA	NA
86859	NA	NA
86860	NA	NA
86861	NA	NA
86862	NA	NA
86863	NA	NA
86864	NA	NA
86865	NA	NA
86866	NA	NA
86867	NA	NA
86868	NA	NA
86869	NA	NA
86870	NA	NA
86871	NA	NA
86872	NA	NA
86873	NA	NA
86874	NA	NA
86875	NA	NA
86876	NA	NA
86877	NA	NA
86878	NA	NA
86879	NA	NA
86880	NA	NA
86881	NA	NA
86882	NA	NA
86883	NA	NA
86884	NA	NA
86885	NA	NA
86886	NA	NA
86887	NA	NA
86888	NA	NA
86889	NA	NA
86890	NA	NA
86891	NA	NA
86892	NA	NA
86893	NA	NA
86894	NA	NA
86895	NA	NA
86896	NA	NA
86897	NA	NA
86898	NA	NA
86899	NA	NA
86900	NA	NA
86901	NA	NA
86902	NA	NA
86903	NA	NA
86904	NA	NA
86905	NA	NA
86906	NA	NA
86907	NA	NA
86908	NA	NA
86909	NA	NA
86910	NA	NA
86911	NA	NA
86912	NA	NA
86913	GO:0005623	GO:0005623
86914	NA	NA
86915	NA	NA
86916	NA	NA
86917	NA	NA
86918	NA	NA
86919	NA	NA
86920	NA	NA
86921	NA	NA
86922	NA	NA
86923	NA	NA
86924	NA	NA
86925	NA	NA
86926	NA	NA
86927	NA	NA
86928	NA	NA
86929	NA	NA
86930	NA	NA
86931	NA	NA
86932	NA	NA
86933	NA	NA
86934	NA	NA
86935	NA	NA
86936	NA	NA
86937	NA	NA
86938	NA	NA
86939	NA	NA
86940	NA	NA
86941	NA	NA
86942	NA	NA
86943	NA	NA
86944	NA	NA
86945	NA	NA
86946	NA	NA
86947	NA	NA
86948	NA	NA
86949	NA	NA
86950	NA	NA
86951	NA	NA
86952	NA	NA
86953	NA	NA
86954	NA	NA
86955	NA	NA
86956	NA	NA
86957	NA	NA
86958	NA	NA
86959	NA	NA
86960	NA	NA
86961	NA	NA
86962	NA	NA
86963	NA	NA
86964	NA	NA
86965	NA	NA
86966	NA	NA
86967	NA	NA
86968	NA	NA
86969	NA	NA
86970	NA	NA
86971	NA	NA
86972	NA	NA
86973	NA	NA
86974	NA	NA
86975	NA	NA
86976	NA	NA
86977	NA	NA
86978	NA	NA
86979	NA	NA
86980	NA	NA
86981	NA	NA
86982	NA	NA
86983	NA	NA
86984	NA	NA
86985	NA	NA
86986	NA	NA
86987	NA	NA
86988	NA	NA
86989	NA	NA
86990	NA	NA
86991	NA	NA
86992	NA	NA
86993	NA	NA
86994	NA	NA
86995	NA	NA
86996	NA	NA
86997	NA	NA
86998	NA	NA
86999	NA	NA
87000	NA	GO:0005694
87001	NA	NA
87002	NA	NA
87003	NA	NA
87004	NA	NA
87005	NA	NA
87006	NA	NA
87007	NA	NA
87008	NA	NA
87009	NA	NA
87010	NA	NA
87011	NA	NA
87012	NA	NA
87013	GO:0005694	GO:0005694
87014	NA	NA
87015	NA	NA
87016	NA	NA
87017	NA	NA
87018	NA	NA
87019	GO:0045298	GO:0005581
87020	NA	NA
87021	NA	NA
87022	NA	GO:0005585
87023	GO:0019814	GO:0019814
87024	NA	NA
87025	NA	NA
87026	NA	NA
87027	NA	NA
87028	GO:0005694	GO:0005694
87029	NA	NA
87030	NA	NA
87031	NA	NA
87032	NA	NA
87033	NA	NA
87034	NA	NA
87035	NA	NA
87036	NA	NA
87037	NA	NA
87038	NA	NA
87039	NA	NA
87040	NA	NA
87041	NA	NA
87042	NA	NA
87043	NA	NA
87044	NA	NA
87045	NA	NA
87046	NA	NA
87047	NA	NA
87048	NA	NA
87049	NA	NA
87050	NA	NA
87051	NA	NA
87052	NA	NA
87053	NA	NA
87054	GO:0005783	NA
87055	GO:0005783	NA
87056	GO:0005783	NA
87057	GO:0005783	NA
87058	GO:0005783	NA
87059	GO:0005783	NA
87060	GO:0005783	NA
87061	GO:0005783	NA
87062	GO:0005783	NA
87063	GO:0005783	NA
87064	GO:0005783	NA
87065	GO:0005783	NA
87066	GO:0005783	NA
87067	GO:0005783	NA
87068	GO:0005783	NA
87069	GO:0005783	NA
87070	GO:0005783	NA
87071	GO:0005783	NA
87072	GO:0005783	NA
87073	GO:0005783	NA
87074	GO:0005783	NA
87075	GO:0005675	GO:0045251
87076	NA	NA
87077	NA	NA
87078	NA	NA
87079	GO:0005783	NA
87080	GO:0005783	NA
87081	GO:0005783	NA
87082	GO:0005783	NA
87083	GO:0005783	NA
87084	GO:0005783	NA
87085	GO:0005783	NA
87086	GO:0005783	NA
87087	GO:0005783	NA
87088	GO:0005783	NA
87089	GO:0005783	NA
87090	GO:0005783	NA
87091	GO:0005783	NA
87092	GO:0005783	NA
87093	GO:0005783	NA
87094	GO:0005783	NA
87095	GO:0005783	NA
87096	GO:0005783	NA
87097	GO:0005783	NA
87098	GO:0005783	NA
87099	GO:0005783	NA
87100	GO:0005783	NA
87101	GO:0005783	NA
87102	GO:0005783	NA
87103	GO:0005783	NA
87104	GO:0005783	NA
87105	GO:0005783	NA
87106	GO:0005783	NA
87107	GO:0005783	NA
87108	GO:0005783	NA
87109	GO:0005783	NA
87110	GO:0005783	NA
87111	GO:0005783	NA
87112	GO:0005783	NA
87113	GO:0005783	NA
87114	GO:0005783	NA
87115	GO:0005783	NA
87116	GO:0005783	NA
87117	GO:0005783	NA
87118	GO:0005783	NA
87119	GO:0005783	NA
87120	GO:0005783	NA
87121	GO:0005783	NA
87122	GO:0005783	NA
87123	GO:0005783	NA
87124	GO:0005783	NA
87125	GO:0005783	NA
87126	GO:0005783	NA
87127	GO:0005783	NA
87128	GO:0005783	NA
87129	GO:0005783	NA
87130	GO:0005783	NA
87131	GO:0005783	NA
87132	GO:0005783	NA
87133	GO:0005783	NA
87134	GO:0005783	NA
87135	GO:0005783	NA
87136	GO:0005783	NA
87137	GO:0005783	NA
87138	GO:0005783	NA
87139	GO:0005783	NA
87140	GO:0005783	NA
87141	GO:0005783	NA
87142	GO:0005783	NA
87143	GO:0005783	NA
87144	GO:0005783	NA
87145	GO:0005783	NA
87146	GO:0005783	NA
87147	GO:0005783	NA
87148	GO:0005783	NA
87149	GO:0005783	NA
87150	NA	NA
87151	NA	NA
87152	NA	NA
87153	NA	NA
87154	GO:0032991	NA
87155	NA	NA
87156	NA	NA
87157	NA	NA
87158	NA	NA
87159	NA	NA
87160	NA	NA
87161	NA	NA
87162	NA	NA
87163	NA	NA
87164	NA	NA
87165	NA	NA
87166	NA	NA
87167	NA	NA
87168	NA	NA
87169	NA	NA
87170	NA	NA
87171	NA	NA
87172	NA	NA
87173	NA	NA
87174	NA	NA
87175	NA	NA
87176	NA	NA
87177	NA	NA
87178	NA	NA
87179	NA	NA
87180	NA	NA
87181	NA	NA
87182	NA	NA
87183	NA	NA
87184	NA	NA
87185	NA	NA
87186	NA	NA
87187	NA	NA
87188	NA	NA
87189	NA	NA
87190	NA	NA
87191	NA	NA
87192	NA	NA
87193	NA	NA
87194	NA	NA
87195	NA	NA
87196	NA	NA
87197	NA	NA
87198	NA	NA
87199	NA	NA
87200	NA	NA
87201	NA	NA
87202	NA	NA
87203	NA	NA
87204	NA	NA
87205	NA	NA
87206	NA	NA
87207	NA	NA
87208	NA	NA
87209	NA	NA
87210	NA	NA
87211	NA	NA
87212	NA	NA
87213	NA	NA
87214	NA	NA
87215	NA	NA
87216	NA	NA
87217	NA	NA
87218	NA	NA
87219	NA	NA
87220	NA	NA
87221	NA	NA
87222	NA	NA
87223	NA	NA
87224	NA	NA
87225	NA	NA
87226	GO:0005634	GO:0005634
87227	NA	NA
87228	NA	NA
87229	GO:0005623	GO:0005623
87230	NA	NA
87231	NA	NA
87232	NA	NA
87233	NA	NA
87234	NA	NA
87235	NA	NA
87236	NA	NA
87237	NA	NA
87238	GO:0005634	GO:0005634
87239	NA	NA
87240	NA	NA
87241	NA	NA
87242	NA	NA
87243	NA	NA
87244	NA	NA
87245	NA	NA
87246	NA	NA
87247	NA	NA
87248	NA	NA
87249	NA	NA
87250	NA	NA
87251	NA	NA
87252	NA	NA
87253	NA	NA
87254	NA	NA
87255	NA	NA
87256	NA	NA
87257	NA	NA
87258	NA	NA
87259	NA	NA
87260	NA	NA
87261	NA	NA
87262	NA	NA
87263	NA	NA
87264	NA	NA
87265	NA	NA
87266	NA	NA
87267	GO:0000785	GO:0000785
87268	NA	NA
87269	NA	NA
87270	NA	NA
87271	NA	NA
87272	NA	NA
87273	NA	NA
87274	NA	NA
87275	GO:0005623	GO:0005623
87276	NA	NA
87277	NA	NA
87278	NA	NA
87279	NA	NA
87280	NA	NA
87281	NA	NA
87282	NA	NA
87283	NA	NA
87284	NA	NA
87285	NA	NA
87286	NA	GO:0000775
87287	GO:0000792	GO:0000792
87288	NA	NA
87289	NA	NA
87290	NA	NA
87291	NA	NA
87292	NA	NA
87293	NA	NA
87294	NA	NA
87295	NA	NA
87296	NA	NA
87297	NA	NA
87298	GO:0032991	GO:0000786
87299	NA	NA
87300	NA	GO:0016020
87301	NA	NA
87302	NA	NA
87303	GO:0005739	GO:0005739
87304	NA	NA
87305	NA	NA
87306	NA	NA
87307	NA	NA
87308	NA	NA
87309	NA	NA
87310	NA	NA
87311	NA	NA
87312	GO:0005623	GO:0005623
87313	NA	NA
87314	NA	NA
87315	NA	NA
87316	NA	NA
87317	NA	NA
87318	NA	NA
87319	GO:0005783	NA
87320	GO:0005783	NA
87321	GO:0005783	NA
87322	GO:0005783	NA
87323	GO:0005783	NA
87324	GO:0005783	NA
87325	GO:0005783	NA
87326	GO:0005783	NA
87327	GO:0005783	NA
87328	GO:0005783	NA
87329	GO:0005783	NA
87330	GO:0005783	NA
87331	GO:0005783	NA
87332	GO:0005783	NA
87333	GO:0005783	NA
87334	GO:0005783	NA
87335	GO:0005783	NA
87336	GO:0005783	NA
87337	GO:0005783	NA
87338	GO:0005783	NA
87339	GO:0005783	NA
87340	GO:0005783	NA
87341	GO:0005783	NA
87342	GO:0005783	NA
87343	GO:0005783	NA
87344	GO:0005783	NA
87345	GO:0005783	NA
87346	GO:0005783	NA
87347	GO:0005783	NA
87348	GO:0005783	NA
87349	GO:0005783	NA
87350	GO:0005783	NA
87351	GO:0005783	NA
87352	GO:0005783	NA
87353	GO:0005783	NA
87354	GO:0005783	NA
87355	GO:0005783	NA
87356	GO:0005783	NA
87357	GO:0005783	NA
87358	GO:0005783	NA
87359	GO:0005783	NA
87360	GO:0005783	NA
87361	GO:0005783	NA
87362	GO:0005783	NA
87363	GO:0005783	NA
87364	GO:0005783	NA
87365	GO:0005783	NA
87366	GO:0005783	NA
87367	GO:0005783	NA
87368	GO:0005783	NA
87369	GO:0005783	NA
87370	GO:0005783	NA
87371	GO:0005783	NA
87372	GO:0005783	NA
87373	GO:0005783	NA
87374	GO:0005783	NA
87375	NA	NA
87376	NA	NA
87377	NA	NA
87378	NA	NA
87379	NA	NA
87380	NA	NA
87381	NA	NA
87382	NA	NA
87383	NA	NA
87384	NA	NA
87385	NA	NA
87386	NA	NA
87387	NA	NA
87388	NA	NA
87389	NA	NA
87390	NA	NA
87391	NA	NA
87392	NA	NA
87393	NA	NA
87394	NA	NA
87395	NA	NA
87396	NA	NA
87397	NA	NA
87398	NA	NA
87399	NA	NA
87400	NA	NA
87401	NA	NA
87402	NA	NA
87403	NA	NA
87404	NA	NA
87405	NA	NA
87406	NA	NA
87407	NA	NA
87408	NA	NA
87409	NA	NA
87410	NA	NA
87411	NA	NA
87412	NA	NA
87413	NA	NA
87414	NA	NA
87415	GO:0005783	NA
87416	GO:0005783	NA
87417	GO:0005783	NA
87418	GO:0005783	NA
87419	GO:0005783	NA
87420	GO:0005783	NA
87421	GO:0005783	NA
87422	GO:0005783	NA
87423	GO:0005783	NA
87424	GO:0005783	NA
87425	GO:0005783	NA
87426	GO:0005783	NA
87427	GO:0005783	NA
87428	GO:0005783	NA
87429	GO:0005783	NA
87430	GO:0005783	NA
87431	GO:0005783	NA
87432	GO:0005783	NA
87433	GO:0005783	NA
87434	GO:0005783	NA
87435	GO:0005783	NA
87436	GO:0005783	NA
87437	GO:0005783	NA
87438	GO:0005783	NA
87439	GO:0005783	NA
87440	GO:0005783	NA
87441	GO:0005783	NA
87442	GO:0005783	NA
87443	GO:0005783	NA
87444	GO:0005783	NA
87445	GO:0005783	NA
87446	GO:0005783	NA
87447	GO:0005783	NA
87448	GO:0005783	NA
87449	GO:0005783	NA
87450	NA	NA
87451	NA	NA
87452	NA	NA
87453	NA	NA
87454	NA	NA
87455	NA	NA
87456	NA	NA
87457	NA	NA
87458	NA	NA
87459	NA	NA
87460	NA	NA
87461	NA	NA
87462	NA	NA
87463	NA	NA
87464	NA	NA
87465	NA	NA
87466	NA	NA
87467	NA	NA
87468	NA	NA
87469	NA	NA
87470	NA	NA
87471	NA	NA
87472	NA	NA
87473	NA	NA
87474	NA	NA
87475	NA	NA
87476	NA	NA
87477	NA	NA
87478	NA	NA
87479	NA	NA
87480	NA	NA
87481	NA	NA
87482	NA	NA
87483	NA	NA
87484	NA	NA
87485	NA	NA
87486	NA	NA
87487	NA	NA
87488	NA	NA
87489	NA	NA
87490	NA	NA
87491	NA	NA
87492	NA	NA
87493	NA	NA
87494	NA	NA
87495	NA	NA
87496	NA	NA
87497	NA	NA
87498	NA	NA
87499	NA	NA
87500	NA	NA
87501	NA	NA
87502	NA	NA
87503	NA	NA
87504	NA	NA
87505	NA	NA
87506	GO:0005783	NA
87507	GO:0005783	NA
87508	GO:0005783	NA
87509	GO:0005783	NA
87510	GO:0005783	NA
87511	GO:0005783	NA
87512	GO:0005783	NA
87513	GO:0005783	NA
87514	GO:0005783	NA
87515	GO:0005783	NA
87516	GO:0005783	NA
87517	GO:0005783	NA
87518	GO:0005783	NA
87519	GO:0005783	NA
87520	GO:0005783	NA
87521	GO:0005783	NA
87522	GO:0005783	NA
87523	GO:0005783	NA
87524	GO:0005783	NA
87525	NA	NA
87526	NA	NA
87527	NA	NA
87528	NA	NA
87529	NA	NA
87530	NA	NA
87531	NA	NA
87532	NA	NA
87533	NA	NA
87534	NA	NA
87535	NA	NA
87536	NA	NA
87537	GO:0005783	NA
87538	GO:0005783	NA
87539	GO:0005783	NA
87540	GO:0005783	NA
87541	GO:0005783	NA
87542	GO:0005783	NA
87543	GO:0005783	NA
87544	GO:0005783	NA
87545	GO:0005783	NA
87546	GO:0005783	NA
87547	GO:0005783	NA
87548	GO:0005783	NA
87549	GO:0005783	NA
87550	GO:0005783	NA
87551	GO:0005783	NA
87552	GO:0005783	NA
87553	GO:0005783	NA
87554	GO:0005783	NA
87555	GO:0005783	NA
87556	GO:0005783	NA
87557	GO:0005783	NA
87558	GO:0005783	NA
87559	GO:0005783	NA
87560	GO:0005783	NA
87561	GO:0005783	NA
87562	GO:0005783	NA
87563	GO:0005783	NA
87564	GO:0005783	NA
87565	GO:0005783	NA
87566	GO:0005783	NA
87567	GO:0005783	NA
87568	GO:0005783	NA
87569	GO:0005783	NA
87570	GO:0005783	NA
87571	GO:0005783	NA
87572	GO:0005783	NA
87573	GO:0005783	NA
87574	GO:0005783	NA
87575	GO:0005783	NA
87576	GO:0005783	NA
87577	GO:0005783	NA
87578	GO:0005783	NA
87579	GO:0005783	NA
87580	GO:0005783	NA
87581	GO:0005783	NA
87582	GO:0005783	NA
87583	GO:0005783	NA
87584	GO:0005783	NA
87585	GO:0005783	NA
87586	GO:0005783	NA
87587	GO:0005783	NA
87588	GO:0005783	NA
87589	GO:0005783	NA
87590	GO:0005783	NA
87591	GO:0005783	NA
87592	GO:0005783	NA
87593	GO:0005783	NA
87594	GO:0005783	NA
87595	GO:0005783	NA
87596	GO:0005783	NA
87597	GO:0005783	NA
87598	GO:0005783	NA
87599	GO:0005783	NA
87600	NA	NA
87601	NA	NA
87602	NA	NA
87603	NA	NA
87604	NA	NA
87605	NA	NA
87606	NA	NA
87607	NA	NA
87608	NA	NA
87609	NA	NA
87610	NA	NA
87611	NA	NA
87612	GO:0005737	NA
87613	NA	NA
87614	NA	NA
87615	NA	NA
87616	NA	NA
87617	NA	NA
87618	NA	NA
87619	NA	NA
87620	NA	NA
87621	NA	NA
87622	NA	NA
87623	NA	NA
87624	NA	NA
87625	NA	NA
87626	NA	NA
87627	NA	NA
87628	NA	NA
87629	NA	NA
87630	NA	NA
87631	NA	NA
87632	NA	NA
87633	NA	NA
87634	NA	NA
87635	NA	NA
87636	NA	NA
87637	NA	NA
87638	NA	NA
87639	NA	NA
87640	NA	NA
87641	NA	NA
87642	NA	NA
87643	NA	NA
87644	NA	NA
87645	NA	NA
87646	NA	NA
87647	NA	NA
87648	NA	NA
87649	NA	NA
87650	NA	NA
87651	NA	NA
87652	NA	NA
87653	NA	NA
87654	NA	NA
87655	NA	NA
87656	NA	NA
87657	NA	NA
87658	NA	NA
87659	NA	NA
87660	NA	NA
87661	NA	NA
87662	NA	NA
87663	NA	NA
87664	NA	NA
87665	NA	NA
87666	NA	NA
87667	NA	NA
87668	NA	NA
87669	NA	NA
87670	NA	NA
87671	NA	NA
87672	NA	NA
87673	NA	NA
87674	NA	NA
87675	NA	NA
87676	NA	NA
87677	NA	NA
87678	NA	NA
87679	NA	NA
87680	NA	NA
87681	NA	NA
87682	NA	NA
87683	NA	NA
87684	NA	NA
87685	NA	NA
87686	NA	NA
87687	NA	NA
87688	NA	NA
87689	NA	NA
87690	NA	NA
87691	NA	NA
87692	NA	NA
87693	NA	NA
87694	NA	NA
87695	NA	NA
87696	NA	NA
87697	NA	NA
87698	NA	NA
87699	NA	NA
87700	NA	NA
87701	NA	NA
87702	NA	NA
87703	NA	NA
87704	NA	NA
87705	NA	NA
87706	GO:0005783	NA
87707	GO:0005783	NA
87708	GO:0005783	NA
87709	GO:0005783	NA
87710	GO:0005783	NA
87711	GO:0005783	NA
87712	GO:0005783	NA
87713	GO:0005783	NA
87714	GO:0005783	NA
87715	GO:0005783	NA
87716	GO:0005783	NA
87717	GO:0005783	NA
87718	GO:0005783	NA
87719	GO:0005783	NA
87720	GO:0005783	NA
87721	GO:0005783	NA
87722	GO:0005783	NA
87723	GO:0005783	NA
87724	GO:0005783	NA
87725	GO:0005783	NA
87726	GO:0005783	NA
87727	GO:0005783	NA
87728	GO:0005783	NA
87729	GO:0005783	NA
87730	GO:0005783	NA
87731	GO:0005783	NA
87732	GO:0005783	NA
87733	GO:0005783	NA
87734	GO:0005783	NA
87735	GO:0005783	NA
87736	GO:0005783	NA
87737	GO:0005783	NA
87738	GO:0005783	NA
87739	GO:0005783	NA
87740	GO:0005783	NA
87741	GO:0005783	NA
87742	GO:0005783	NA
87743	GO:0005783	NA
87744	GO:0005783	NA
87745	GO:0005783	NA
87746	GO:0005783	NA
87747	GO:0005783	NA
87748	GO:0005783	NA
87749	GO:0005783	NA
87750	NA	NA
87751	NA	NA
87752	NA	NA
87753	NA	NA
87754	NA	NA
87755	NA	NA
87756	NA	NA
87757	NA	NA
87758	NA	NA
87759	NA	NA
87760	NA	NA
87761	NA	NA
87762	NA	NA
87763	NA	NA
87764	NA	NA
87765	NA	NA
87766	NA	NA
87767	NA	NA
87768	NA	NA
87769	NA	NA
87770	NA	NA
87771	NA	NA
87772	GO:0019814	GO:0019814
87773	NA	NA
87774	NA	NA
87775	NA	NA
87776	NA	NA
87777	NA	NA
87778	NA	NA
87779	NA	NA
87780	NA	NA
87781	NA	NA
87782	NA	NA
87783	NA	NA
87784	NA	NA
87785	NA	NA
87786	NA	NA
87787	NA	NA
87788	NA	NA
87789	NA	NA
87790	NA	NA
87791	NA	NA
87792	NA	NA
87793	NA	NA
87794	NA	NA
87795	NA	NA
87796	NA	NA
87797	NA	NA
87798	NA	NA
87799	NA	NA
87800	NA	NA
87801	NA	NA
87802	NA	NA
87803	NA	NA
87804	NA	NA
87805	NA	NA
87806	NA	NA
87807	NA	NA
87808	NA	NA
87809	NA	NA
87810	NA	NA
87811	NA	NA
87812	NA	NA
87813	GO:0005739	GO:0019814
87814	NA	NA
87815	NA	NA
87816	NA	NA
87817	NA	NA
87818	NA	NA
87819	NA	NA
87820	NA	NA
87821	NA	NA
87822	NA	NA
87823	NA	NA
87824	NA	NA
87825	NA	NA
87826	NA	NA
87827	NA	NA
87828	NA	NA
87829	NA	NA
87830	NA	NA
87831	NA	NA
87832	NA	NA
87833	NA	NA
87834	NA	NA
87835	NA	NA
87836	NA	NA
